sess_date,year,touched_at,pnl,exit,exit_time,bars_held,hold_min,cum_pnl
2023-02-21,2023,2023-02-21 03:46:00-05:00,0.0,BE,2023-02-21 04:37:00-05:00,51,51.0,8888.176148438923
2023-02-21,2023,2023-02-21 10:12:00-05:00,-217.7895234056832,cutoff,2023-02-21 15:00:00-05:00,288,288.0,8670.38662503324
2023-02-22,2023,2023-02-22 10:16:00-05:00,75.56597050347591,TP,2023-02-22 11:36:00-05:00,80,80.0,8745.952595536715
2023-02-24,2023,2023-02-24 08:39:00-05:00,29.680918462941918,TP,2023-02-24 08:57:00-05:00,18,18.0,8775.633513999657
2023-02-27,2023,2023-02-27 10:09:00-05:00,80.31881402773615,TP,2023-02-27 10:37:00-05:00,28,28.0,8855.952328027393
2023-03-01,2023,2023-03-01 10:11:00-05:00,0.0,BE,2023-03-01 11:08:00-05:00,57,57.0,8855.952328027393
2023-03-02,2023,2023-03-01 20:39:00-05:00,0.0,BE,2023-03-01 21:40:00-05:00,61,61.0,8855.952328027393
2023-03-02,2023,2023-03-01 20:40:00-05:00,0.0,BE,2023-03-01 21:43:00-05:00,63,63.0,8855.952328027393
2023-03-06,2023,2023-03-05 21:37:00-05:00,-62.8125,SL,2023-03-06 10:08:00-05:00,751,751.0,8793.139828027393
2023-03-07,2023,2023-03-07 10:08:00-05:00,195.1502507968653,TP,2023-03-07 10:32:00-05:00,24,24.0,8988.290078824259
2023-03-13,2023,2023-03-13 02:12:00-04:00,-0.0,BE,2023-03-13 03:00:00-04:00,48,48.0,8988.290078824259
2023-03-14,2023,2023-03-14 09:16:00-04:00,-26.994444007585116,cutoff,2023-03-14 15:00:00-04:00,344,344.0,8961.295634816674
2023-03-15,2023,2023-03-14 22:08:00-04:00,31.008157347230735,TP,2023-03-15 01:30:00-04:00,202,202.0,8992.303792163904
2023-03-16,2023,2023-03-15 20:29:00-04:00,-0.0,BE,2023-03-15 21:15:00-04:00,46,46.0,8992.303792163904
2023-03-16,2023,2023-03-15 21:08:00-04:00,71.97690594084634,TP,2023-03-16 03:02:00-04:00,354,354.0,9064.28069810475
2023-03-16,2023,2023-03-16 10:54:00-04:00,-173.51431830548609,cutoff,2023-03-16 15:00:00-04:00,246,246.0,8890.766379799265
2023-03-21,2023,2023-03-21 09:32:00-04:00,142.93482174456585,TP,2023-03-21 10:17:00-04:00,45,45.0,9033.70120154383
2023-03-28,2023,2023-03-28 09:33:00-04:00,-72.65625,SL,2023-03-28 10:33:00-04:00,60,60.0,8961.04495154383
2023-03-30,2023,2023-03-30 05:27:00-04:00,-30.9375,SL,2023-03-30 07:13:00-04:00,106,106.0,8930.10745154383
2023-04-05,2023,2023-04-05 10:19:00-04:00,-80.84080873537096,cutoff,2023-04-05 15:00:00-04:00,281,281.0,8849.26664280846
2023-04-06,2023,2023-04-06 09:34:00-04:00,79.30750989963053,TP,2023-04-06 10:12:00-04:00,38,38.0,8928.57415270809
2023-04-11,2023,2023-04-11 05:02:00-04:00,145.22365909794462,TP,2023-04-11 07:07:00-04:00,125,125.0,9073.797811806035
2023-04-14,2023,2023-04-14 10:04:00-04:00,558.3419120496001,TP,2023-04-14 12:45:00-04:00,161,161.0,9632.139723855635
2023-04-20,2023,2023-04-20 04:37:00-04:00,278.794864157313,TP,2023-04-20 10:09:00-04:00,332,332.0,9910.934588012948
2023-04-21,2023,2023-04-21 06:50:00-04:00,0.0,BE,2023-04-21 08:01:00-04:00,71,71.0,9910.934588012948
2023-04-25,2023,2023-04-25 10:07:00-04:00,-92.8125,SL,2023-04-25 13:16:00-04:00,189,189.0,9818.122088012948
2023-04-27,2023,2023-04-27 10:34:00-04:00,-275.625,SL,2023-04-27 13:25:00-04:00,171,171.0,9542.497088012948
2023-05-01,2023,2023-04-30 22:55:00-04:00,-0.0,BE,2023-04-30 23:41:00-04:00,46,46.0,9542.497088012948
2023-05-01,2023,2023-05-01 02:42:00-04:00,84.74945295641555,TP,2023-05-01 04:05:00-04:00,83,83.0,9627.246540969363
2023-05-01,2023,2023-05-01 02:42:00-04:00,29.304618825253783,TP,2023-05-01 03:43:00-04:00,61,61.0,9656.551159794617
2023-05-02,2023,2023-05-02 10:36:00-04:00,29.361967523207568,cutoff,2023-05-02 15:00:00-04:00,264,264.0,9685.913127317825
2023-05-04,2023,2023-05-04 09:44:00-04:00,64.81491327007825,TP,2023-05-04 11:10:00-04:00,86,86.0,9750.728040587903
2023-05-05,2023,2023-05-05 10:09:00-04:00,-119.776800582953,cutoff,2023-05-05 15:00:00-04:00,291,291.0,9630.95124000495
2023-05-10,2023,2023-05-10 09:32:00-04:00,20.06491327007825,cutoff,2023-05-10 15:00:00-04:00,328,328.0,9651.016153275028
2023-05-10,2023,2023-05-10 09:32:00-04:00,21.1990020326557,cutoff,2023-05-10 15:00:00-04:00,328,328.0,9672.215155307684
2023-05-10,2023,2023-05-10 10:04:00-04:00,122.74577306491301,TP,2023-05-10 10:59:00-04:00,55,55.0,9794.960928372597
2023-05-10,2023,2023-05-10 10:08:00-04:00,123.98696752320757,TP,2023-05-10 10:56:00-04:00,48,48.0,9918.947895895804
2023-05-11,2023,2023-05-11 03:46:00-04:00,-0.0,BE,2023-05-11 04:32:00-04:00,46,46.0,9918.947895895804
2023-05-11,2023,2023-05-11 04:17:00-04:00,-0.0,BE,2023-05-11 05:22:00-04:00,65,65.0,9918.947895895804
2023-05-24,2023,2023-05-24 03:03:00-04:00,-38.90625,SL,2023-05-24 07:23:00-04:00,260,260.0,9880.041645895804
2023-05-25,2023,2023-05-25 09:06:00-04:00,76.37052097448031,TP,2023-05-25 09:32:00-04:00,26,26.0,9956.412166870285
2023-05-26,2023,2023-05-26 07:26:00-04:00,-0.0,BE,2023-05-26 08:30:00-04:00,64,64.0,9956.412166870285
2023-05-26,2023,2023-05-26 07:42:00-04:00,-0.0,BE,2023-05-26 08:30:00-04:00,48,48.0,9956.412166870285
2023-05-26,2023,2023-05-26 10:00:00-04:00,-204.84375,SL,2023-05-26 13:02:00-04:00,182,182.0,9751.568416870285
2023-05-30,2023,2023-05-30 05:20:00-04:00,-0.0,BE,2023-05-30 06:14:00-04:00,54,54.0,9751.568416870285
2023-06-02,2023,2023-06-02 05:14:00-04:00,-0.0,BE,2023-06-02 06:18:00-04:00,64,64.0,9751.568416870285
2023-06-12,2023,2023-06-12 00:00:00-04:00,-24.84375,SL,2023-06-12 00:01:00-04:00,1,1.0,9726.724666870285
2023-06-20,2023,2023-06-20 01:20:00-04:00,0.0,BE,2023-06-20 02:06:00-04:00,46,46.0,9726.724666870285
2023-06-20,2023,2023-06-20 10:30:00-04:00,141.88829987437202,TP,2023-06-20 12:42:00-04:00,132,132.0,9868.612966744657
2023-06-22,2023,2023-06-22 02:13:00-04:00,0.0,BE,2023-06-22 03:02:00-04:00,49,49.0,9868.612966744657
2023-06-30,2023,2023-06-30 08:38:00-04:00,75.20871835066646,TP,2023-06-30 08:53:00-04:00,15,15.0,9943.821685095323
2023-06-30,2023,2023-06-30 08:39:00-04:00,25.280357455947524,TP,2023-06-30 08:48:00-04:00,9,9.0,9969.10204255127
2023-06-30,2023,2023-06-30 08:39:00-04:00,26.44806727539617,TP,2023-06-30 08:48:00-04:00,9,9.0,9995.550109826667
2023-06-30,2023,2023-06-30 09:43:00-04:00,-46.578041068776656,cutoff,2023-06-30 15:00:00-04:00,317,317.0,9948.97206875789
2023-07-03,2023,2023-07-03 04:11:00-04:00,40.52827798293583,TP,2023-07-03 06:05:00-04:00,114,114.0,9989.500346740826
2023-07-06,2023,2023-07-06 08:30:00-04:00,-118.125,SL,2023-07-06 08:44:00-04:00,14,14.0,9871.375346740826
2023-07-12,2023,2023-07-12 08:30:00-04:00,-165.375,SL,2023-07-12 08:32:00-04:00,2,2.0,9706.000346740826
2023-07-13,2023,2023-07-13 00:13:00-04:00,18.392235680834347,TP,2023-07-13 00:16:00-04:00,3,3.0,9724.39258242166
2023-07-27,2023,2023-07-27 03:49:00-04:00,-43.75,SL,2023-07-27 07:46:00-04:00,237,237.0,9680.64258242166
2023-08-02,2023,2023-08-02 02:53:00-04:00,-48.5625,SL,2023-08-02 03:54:00-04:00,61,61.0,9632.08008242166
2023-08-03,2023,2023-08-03 03:31:00-04:00,185.70633696133154,TP,2023-08-03 05:08:00-04:00,97,97.0,9817.786419382992
2023-08-08,2023,2023-08-08 10:11:00-04:00,219.65813014666492,cutoff,2023-08-08 15:00:00-04:00,289,289.0,10037.444549529657
2023-08-08,2023,2023-08-08 10:57:00-04:00,107.34430576496743,TP,2023-08-08 14:58:00-04:00,241,241.0,10144.788855294624
2023-08-11,2023,2023-08-11 08:31:00-04:00,-49.0,SL,2023-08-11 08:51:00-04:00,20,20.0,10095.788855294624
2023-08-17,2023,2023-08-16 20:19:00-04:00,44.25207935709841,TP,2023-08-16 20:26:00-04:00,7,7.0,10140.040934651723
2023-08-17,2023,2023-08-16 20:39:00-04:00,53.86931350959094,TP,2023-08-16 21:00:00-04:00,21,21.0,10193.910248161314
2023-08-17,2023,2023-08-17 10:33:00-04:00,0.0,BE,2023-08-17 12:08:00-04:00,95,95.0,10193.910248161314
2023-08-21,2023,2023-08-21 04:24:00-04:00,-100.0,SL,2023-08-21 10:05:00-04:00,341,341.0,10093.910248161314
2023-08-22,2023,2023-08-22 03:44:00-04:00,-0.0,BE,2023-08-22 05:16:00-04:00,92,92.0,10093.910248161314
2023-08-23,2023,2023-08-23 10:51:00-04:00,-27.777243063766946,cutoff,2023-08-23 15:00:00-04:00,249,249.0,10066.133005097547
2023-08-29,2023,2023-08-29 10:00:00-04:00,-100.0,SL,2023-08-29 10:22:00-04:00,22,22.0,9966.133005097547
2023-08-31,2023,2023-08-31 08:16:00-04:00,50.80267682797785,TP,2023-08-31 09:14:00-04:00,58,58.0,10016.935681925524
2023-08-31,2023,2023-08-31 09:45:00-04:00,139.68980516004194,TP,2023-08-31 09:48:00-04:00,3,3.0,10156.625487085566
2023-08-31,2023,2023-08-31 10:00:00-04:00,-0.0,BE,2023-08-31 11:31:00-04:00,91,91.0,10156.625487085566
2023-08-31,2023,2023-08-31 10:21:00-04:00,259.0263122923716,TP,2023-08-31 12:46:00-04:00,145,145.0,10415.651799377938
2023-09-01,2023,2023-09-01 08:32:00-04:00,34.94994080761535,TP,2023-09-01 08:34:00-04:00,2,2.0,10450.601740185553
2023-09-01,2023,2023-09-01 08:32:00-04:00,35.05165857947577,TP,2023-09-01 08:34:00-04:00,2,2.0,10485.65339876503
2023-09-05,2023,2023-09-05 04:12:00-04:00,127.11487257997578,TP,2023-09-05 06:19:00-04:00,127,127.0,10612.768271345005
2023-09-06,2023,2023-09-06 10:13:00-04:00,-58.595670829967275,cutoff,2023-09-06 15:00:00-04:00,287,287.0,10554.172600515038
2023-09-07,2023,2023-09-07 08:14:00-04:00,-66.0625,SL,2023-09-07 08:39:00-04:00,25,25.0,10488.110100515038
2023-09-08,2023,2023-09-08 09:50:00-04:00,51.185919182658836,TP,2023-09-08 09:58:00-04:00,8,8.0,10539.296019697696
2023-09-11,2023,2023-09-11 09:33:00-04:00,135.6470682941217,TP,2023-09-11 09:38:00-04:00,5,5.0,10674.943087991818
2023-09-13,2023,2023-09-13 08:30:00-04:00,50.50918467023439,TP,2023-09-13 08:34:00-04:00,4,4.0,10725.452272662053
2023-09-13,2023,2023-09-13 08:30:00-04:00,52.592533125378395,TP,2023-09-13 08:36:00-04:00,6,6.0,10778.044805787431
2023-09-15,2023,2023-09-15 10:59:00-04:00,0.0,BE,2023-09-15 13:08:00-04:00,129,129.0,10778.044805787431
2023-09-19,2023,2023-09-19 09:50:00-04:00,43.133368658040126,TP,2023-09-19 13:46:00-04:00,236,236.0,10821.178174445471
2023-09-21,2023,2023-09-20 20:07:00-04:00,71.51374924927586,TP,2023-09-20 20:16:00-04:00,9,9.0,10892.691923694747
2023-09-21,2023,2023-09-21 06:01:00-04:00,-61.6875,SL,2023-09-21 08:20:00-04:00,139,139.0,10831.004423694747
2023-09-25,2023,2023-09-25 04:44:00-04:00,94.07654294599706,TP,2023-09-25 04:50:00-04:00,6,6.0,10925.080966640744
2023-09-26,2023,2023-09-26 10:13:00-04:00,0.0,BE,2023-09-26 11:44:00-04:00,91,91.0,10925.080966640744
2023-09-29,2023,2023-09-29 08:30:00-04:00,115.84983617229227,TP,2023-09-29 08:36:00-04:00,6,6.0,11040.930802813036
2023-09-29,2023,2023-09-29 09:48:00-04:00,80.96352905053573,TP,2023-09-29 11:30:00-04:00,102,102.0,11121.894331863572
2023-10-04,2023,2023-10-04 02:18:00-04:00,138.80209096852195,TP,2023-10-04 03:46:00-04:00,88,88.0,11260.696422832094
2023-10-12,2023,2023-10-11 20:06:00-04:00,-0.0,BE,2023-10-11 21:37:00-04:00,91,91.0,11260.696422832094
2023-10-19,2023,2023-10-19 03:46:00-04:00,26.053746345194668,TP,2023-10-19 04:33:00-04:00,47,47.0,11286.750169177289
2023-10-19,2023,2023-10-19 03:49:00-04:00,78.20853195581367,TP,2023-10-19 04:01:00-04:00,12,12.0,11364.958701133102
2023-10-20,2023,2023-10-20 02:21:00-04:00,60.88256040112901,TP,2023-10-20 02:58:00-04:00,37,37.0,11425.841261534231
2023-10-23,2023,2023-10-23 03:43:00-04:00,20.62858554257582,TP,2023-10-23 03:49:00-04:00,6,6.0,11446.469847076807
2023-10-23,2023,2023-10-23 05:05:00-04:00,-220.5,SL,2023-10-23 05:40:00-04:00,35,35.0,11225.969847076807
2023-10-24,2023,2023-10-24 10:38:00-04:00,214.16128939891132,TP,2023-10-24 11:33:00-04:00,55,55.0,11440.131136475718
2023-10-25,2023,2023-10-25 10:27:00-04:00,-300.0,SL,2023-10-25 13:28:00-04:00,181,181.0,11140.131136475718
2023-10-26,2023,2023-10-25 19:21:00-04:00,215.66128939891132,TP,2023-10-26 08:55:00-04:00,814,814.0,11355.79242587463
2023-11-01,2023,2023-11-01 10:22:00-04:00,-240.64481644933585,cutoff,2023-11-01 15:00:00-04:00,278,278.0,11115.147609425294
2023-11-02,2023,2023-11-02 08:30:00-04:00,31.78457552087457,TP,2023-11-02 09:33:00-04:00,63,63.0,11146.932184946168
2023-11-03,2023,2023-11-03 09:31:00-04:00,-100.0,SL,2023-11-03 12:18:00-04:00,167,167.0,11046.932184946168
2023-11-07,2023,2023-11-07 09:17:00-05:00,35.78963433660101,TP,2023-11-07 09:35:00-05:00,18,18.0,11082.72181928277
2023-11-07,2023,2023-11-07 09:18:00-05:00,40.98699676007345,TP,2023-11-07 09:34:00-05:00,16,16.0,11123.708816042843
2023-11-07,2023,2023-11-07 10:28:00-05:00,-128.04146804418633,cutoff,2023-11-07 15:00:00-05:00,272,272.0,10995.667347998657
2023-11-14,2023,2023-11-14 08:30:00-05:00,-34.5625,SL,2023-11-14 08:31:00-05:00,1,1.0,10961.104847998657
2023-11-15,2023,2023-11-15 08:25:00-05:00,-126.0,SL,2023-11-15 08:30:00-05:00,5,5.0,10835.104847998657
2023-11-20,2023,2023-11-20 09:58:00-05:00,98.9398813379521,TP,2023-11-20 10:22:00-05:00,24,24.0,10934.044729336609
2023-11-22,2023,2023-11-22 09:36:00-05:00,105.17872321208779,TP,2023-11-22 09:47:00-05:00,11,11.0,11039.223452548697
2023-11-27,2023,2023-11-26 21:04:00-05:00,56.959102970384265,TP,2023-11-27 02:21:00-05:00,317,317.0,11096.18255551908
2023-11-29,2023,2023-11-29 04:23:00-05:00,-231.0,SL,2023-11-29 09:32:00-05:00,309,309.0,10865.18255551908
2023-11-30,2023,2023-11-30 09:42:00-05:00,-86.625,SL,2023-11-30 11:34:00-05:00,112,112.0,10778.55755551908
2023-12-04,2023,2023-12-04 09:24:00-05:00,-300.0,SL,2023-12-04 10:26:00-05:00,62,62.0,10478.55755551908
2023-12-06,2023,2023-12-06 09:00:00-05:00,81.61085902696504,TP,2023-12-06 09:39:00-05:00,39,39.0,10560.168414546046
2023-12-06,2023,2023-12-06 09:23:00-05:00,82.74835560655265,TP,2023-12-06 09:36:00-05:00,13,13.0,10642.916770152598
2023-12-08,2023,2023-12-08 10:11:00-05:00,85.51333390207947,TP,2023-12-08 12:14:00-05:00,123,123.0,10728.430104054678
2023-12-08,2023,2023-12-08 10:24:00-05:00,273.6392138009469,TP,2023-12-08 10:38:00-05:00,14,14.0,11002.069317855625
2023-12-11,2023,2023-12-11 00:00:00-05:00,-55.125,SL,2023-12-11 00:01:00-05:00,1,1.0,10946.944317855625
2023-12-12,2023,2023-12-11 19:21:00-05:00,15.609105597912276,TP,2023-12-11 19:32:00-05:00,11,11.0,10962.553423453537
2023-12-19,2023,2023-12-19 07:17:00-05:00,21.90460072435235,TP,2023-12-19 07:30:00-05:00,13,13.0,10984.45802417789
2023-12-19,2023,2023-12-19 10:31:00-05:00,-0.0,BE,2023-12-19 12:46:00-05:00,135,135.0,10984.45802417789
2023-12-28,2023,2023-12-27 20:09:00-05:00,65.94823711134813,TP,2023-12-28 09:35:00-05:00,806,806.0,11050.406261289238
2023-12-28,2023,2023-12-27 20:43:00-05:00,42.905513781533955,TP,2023-12-27 22:21:00-05:00,98,98.0,11093.311775070772
2023-12-28,2023,2023-12-28 07:34:00-05:00,25.983334418793675,TP,2023-12-28 07:49:00-05:00,15,15.0,11119.295109489565
2023-12-29,2023,2023-12-29 10:48:00-05:00,-177.1875,SL,2023-12-29 11:25:00-05:00,37,37.0,10942.107609489565
2024-01-02,2024,2024-01-02 06:27:00-05:00,-51.1875,SL,2024-01-02 07:51:00-05:00,84,84.0,10890.920109489565
2024-01-03,2024,2024-01-03 07:35:00-05:00,-29.65643208939582,cutoff,2024-01-03 15:00:00-05:00,445,445.0,10861.26367740017
2024-01-04,2024,2024-01-04 08:21:00-05:00,171.4012057971413,TP,2024-01-04 11:14:00-05:00,173,173.0,11032.66488319731
2024-01-05,2024,2024-01-05 00:20:00-05:00,39.531086708961084,TP,2024-01-05 09:33:00-05:00,553,553.0,11072.195969906272
2024-01-08,2024,2024-01-08 10:04:00-05:00,-300.0,SL,2024-01-08 14:58:00-05:00,294,294.0,10772.195969906272
2024-01-11,2024,2024-01-10 20:07:00-05:00,-0.0,BE,2024-01-10 20:44:00-05:00,37,37.0,10772.195969906272
2024-01-11,2024,2024-01-11 03:26:00-05:00,65.84356791060418,TP,2024-01-11 04:16:00-05:00,50,50.0,10838.039537816876
2024-01-16,2024,2024-01-16 03:03:00-05:00,71.92909285992937,TP,2024-01-16 07:40:00-05:00,277,277.0,10909.968630676805
2024-01-16,2024,2024-01-16 03:04:00-05:00,0.0,BE,2024-01-16 03:35:00-05:00,31,31.0,10909.968630676805
2024-01-17,2024,2024-01-17 09:48:00-05:00,109.2887283195887,cutoff,2024-01-17 15:00:00-05:00,312,312.0,11019.257358996394
2024-01-17,2024,2024-01-17 10:00:00-05:00,252.00901348574553,cutoff,2024-01-17 15:00:00-05:00,300,300.0,11271.26637248214
2024-01-17,2024,2024-01-17 10:00:00-05:00,301.457186876185,TP,2024-01-17 11:47:00-05:00,107,107.0,11572.723559358325
2024-01-18,2024,2024-01-18 07:37:00-05:00,-81.1234044265475,cutoff,2024-01-18 15:00:00-05:00,443,443.0,11491.600154931777
2024-01-19,2024,2024-01-18 21:48:00-05:00,-150.0,SL,2024-01-19 12:54:00-05:00,906,906.0,11341.600154931777
2024-01-24,2024,2024-01-24 01:52:00-05:00,-0.0,BE,2024-01-24 02:36:00-05:00,44,44.0,11341.600154931777
2024-01-24,2024,2024-01-24 10:29:00-05:00,56.079133271625324,cutoff,2024-01-24 15:00:00-05:00,271,271.0,11397.679288203402
2024-01-26,2024,2024-01-25 20:00:00-05:00,54.28344058215225,TP,2024-01-26 07:17:00-05:00,677,677.0,11451.962728785555
2024-01-31,2024,2024-01-31 04:15:00-05:00,155.3163122949627,TP,2024-01-31 14:46:00-05:00,631,631.0,11607.279041080517
2024-01-31,2024,2024-01-31 04:17:00-05:00,76.93845036383573,TP,2024-01-31 14:43:00-05:00,626,626.0,11684.217491444353
2024-01-31,2024,2024-01-31 06:01:00-05:00,139.40826654325065,TP,2024-01-31 07:18:00-05:00,77,77.0,11823.625757987604
2024-01-31,2024,2024-01-31 10:32:00-05:00,333.8459355350933,TP,2024-01-31 14:44:00-05:00,252,252.0,12157.471693522697
2024-02-07,2024,2024-02-07 10:14:00-05:00,-41.70084903369934,cutoff,2024-02-07 15:00:00-05:00,286,286.0,12115.770844488998
2024-02-09,2024,2024-02-09 03:02:00-05:00,-300.0,SL,2024-02-09 14:30:00-05:00,688,688.0,11815.770844488998
2024-02-13,2024,2024-02-13 03:46:00-05:00,0.0,BE,2024-02-13 04:18:00-05:00,32,32.0,11815.770844488998
2024-02-13,2024,2024-02-13 08:30:00-05:00,-300.0,SL,2024-02-13 09:30:00-05:00,60,60.0,11515.770844488998
2024-02-16,2024,2024-02-16 03:18:00-05:00,147.75274152323254,TP,2024-02-16 08:34:00-05:00,316,316.0,11663.52358601223
2024-02-20,2024,2024-02-19 21:00:00-05:00,0.0,BE,2024-02-19 22:13:00-05:00,73,73.0,11663.52358601223
2024-02-20,2024,2024-02-20 03:21:00-05:00,0.0,BE,2024-02-20 05:00:00-05:00,99,99.0,11663.52358601223
2024-02-20,2024,2024-02-20 09:40:00-05:00,-48.247258476767456,cutoff,2024-02-20 15:00:00-05:00,320,320.0,11615.276327535463
2024-02-22,2024,2024-02-22 09:45:00-05:00,-150.0,SL,2024-02-22 14:23:00-05:00,278,278.0,11465.276327535463
2024-02-23,2024,2024-02-23 09:20:00-05:00,299.1988039086573,TP,2024-02-23 11:05:00-05:00,105,105.0,11764.47513144412
2024-02-28,2024,2024-02-28 04:41:00-05:00,0.0,BE,2024-02-28 05:12:00-05:00,31,31.0,11764.47513144412
2024-02-29,2024,2024-02-29 03:10:00-05:00,245.11435062289092,TP,2024-02-29 08:31:00-05:00,321,321.0,12009.589482067011
2024-03-01,2024,2024-03-01 02:03:00-05:00,116.22040518659196,TP,2024-03-01 05:14:00-05:00,191,191.0,12125.809887253603
2024-03-01,2024,2024-03-01 10:00:00-05:00,-150.0,SL,2024-03-01 13:24:00-05:00,204,204.0,11975.809887253603
2024-03-05,2024,2024-03-05 01:31:00-05:00,0.0,BE,2024-03-05 02:18:00-05:00,47,47.0,11975.809887253603
2024-03-05,2024,2024-03-05 10:32:00-05:00,0.0,BE,2024-03-05 11:03:00-05:00,31,31.0,11975.809887253603
2024-03-08,2024,2024-03-08 10:00:00-05:00,314.94045844100765,TP,2024-03-08 11:19:00-05:00,79,79.0,12290.75034569461
2024-03-12,2024,2024-03-12 10:41:00-04:00,-28.383758253479755,cutoff,2024-03-12 15:00:00-04:00,259,259.0,12262.36658744113
2024-03-15,2024,2024-03-15 09:45:00-04:00,0.0,BE,2024-03-15 11:37:00-04:00,112,112.0,12262.36658744113
2024-03-18,2024,2024-03-18 09:46:00-04:00,136.0066999578412,TP,2024-03-18 10:00:00-04:00,14,14.0,12398.373287398972
2024-03-19,2024,2024-03-19 07:37:00-04:00,0.0,BE,2024-03-19 08:08:00-04:00,31,31.0,12398.373287398972
2024-03-20,2024,2024-03-20 07:29:00-04:00,-107.42127757540584,cutoff,2024-03-20 15:00:00-04:00,451,451.0,12290.952009823566
2024-03-21,2024,2024-03-20 19:07:00-04:00,4.715968319178501,cutoff,2024-03-21 15:00:00-04:00,1193,1193.0,12295.667978142745
2024-03-21,2024,2024-03-20 19:22:00-04:00,-0.0,BE,2024-03-20 22:26:00-04:00,184,184.0,12295.667978142745
2024-03-21,2024,2024-03-21 00:31:00-04:00,-183.75,SL,2024-03-21 09:28:00-04:00,537,537.0,12111.917978142745
2024-03-22,2024,2024-03-22 08:17:00-04:00,0.0,BE,2024-03-22 09:47:00-04:00,90,90.0,12111.917978142745
2024-03-27,2024,2024-03-27 10:02:00-04:00,0.0,BE,2024-03-27 10:49:00-04:00,47,47.0,12111.917978142745
2024-04-02,2024,2024-04-02 08:40:00-04:00,-150.0,SL,2024-04-02 09:41:00-04:00,61,61.0,11961.917978142745
2024-04-04,2024,2024-04-04 09:00:00-04:00,-0.0,BE,2024-04-04 09:32:00-04:00,32,32.0,11961.917978142745
2024-04-10,2024,2024-04-10 08:36:00-04:00,87.07241949196032,TP,2024-04-10 09:31:00-04:00,55,55.0,12048.990397634705
2024-04-10,2024,2024-04-10 08:36:00-04:00,97.3103361029498,TP,2024-04-10 09:31:00-04:00,55,55.0,12146.300733737655
2024-04-19,2024,2024-04-18 21:04:00-04:00,-300.0,SL,2024-04-18 21:39:00-04:00,35,35.0,11846.300733737655
2024-04-23,2024,2024-04-23 09:56:00-04:00,-116.7838085163603,cutoff,2024-04-23 15:00:00-04:00,304,304.0,11729.516925221295
2024-04-24,2024,2024-04-23 21:19:00-04:00,84.60524773207726,TP,2024-04-24 11:25:00-04:00,846,846.0,11814.122172953372
2024-04-24,2024,2024-04-23 21:48:00-04:00,86.0565063923641,TP,2024-04-24 11:17:00-04:00,809,809.0,11900.178679345736
2024-04-29,2024,2024-04-29 08:54:00-04:00,-0.0,BE,2024-04-29 09:30:00-04:00,36,36.0,11900.178679345736
2024-05-03,2024,2024-05-03 08:30:00-04:00,-150.0,SL,2024-05-03 09:42:00-04:00,72,72.0,11750.178679345736
2024-05-06,2024,2024-05-06 09:38:00-04:00,-79.89292537329311,cutoff,2024-05-06 15:00:00-04:00,322,322.0,11670.285753972443
2024-05-07,2024,2024-05-07 10:56:00-04:00,92.13912821127451,cutoff,2024-05-07 15:00:00-04:00,244,244.0,11762.424882183717
2024-05-10,2024,2024-05-10 09:35:00-04:00,75.3976053204533,cutoff,2024-05-10 15:00:00-04:00,325,325.0,11837.82248750417
2024-05-10,2024,2024-05-10 09:49:00-04:00,263.08807735667506,TP,2024-05-10 10:37:00-04:00,48,48.0,12100.910564860846
2024-05-14,2024,2024-05-14 10:26:00-04:00,-0.0,BE,2024-05-14 11:16:00-04:00,50,50.0,12100.910564860846
2024-05-15,2024,2024-05-15 08:30:00-04:00,-106.875,SL,2024-05-15 11:08:00-04:00,158,158.0,11994.035564860846
2024-05-22,2024,2024-05-22 10:00:00-04:00,-0.0,BE,2024-05-22 11:05:00-04:00,65,65.0,11994.035564860846
2024-05-23,2024,2024-05-22 22:59:00-04:00,266.45167544727155,TP,2024-05-23 10:56:00-04:00,717,717.0,12260.487240308117
2024-05-28,2024,2024-05-28 04:14:00-04:00,209.42810386783094,TP,2024-05-28 09:45:00-04:00,331,331.0,12469.915344175948
2024-05-29,2024,2024-05-29 09:27:00-04:00,140.2986634354893,cutoff,2024-05-29 15:00:00-04:00,333,333.0,12610.214007611437
2024-05-31,2024,2024-05-30 20:35:00-04:00,127.05215045207296,TP,2024-05-31 04:25:00-04:00,470,470.0,12737.26615806351
2024-05-31,2024,2024-05-31 10:15:00-04:00,-150.0,SL,2024-05-31 11:30:00-04:00,75,75.0,12587.26615806351
2024-06-05,2024,2024-06-05 07:40:00-04:00,-0.0,BE,2024-06-05 08:14:00-04:00,34,34.0,12587.26615806351
2024-06-05,2024,2024-06-05 09:29:00-04:00,-300.0,SL,2024-06-05 12:50:00-04:00,201,201.0,12287.26615806351
2024-06-12,2024,2024-06-11 19:00:00-04:00,-300.0,SL,2024-06-12 08:30:00-04:00,810,810.0,11987.26615806351
2024-06-13,2024,2024-06-13 03:14:00-04:00,80.17406997938087,TP,2024-06-13 05:52:00-04:00,158,158.0,12067.440228042891
2024-06-20,2024,2024-06-20 03:30:00-04:00,140.08872922214505,TP,2024-06-20 08:11:00-04:00,281,281.0,12207.528957265036
2024-06-26,2024,2024-06-26 03:24:00-04:00,49.72334406313166,TP,2024-06-26 07:10:00-04:00,226,226.0,12257.252301328168
2024-06-28,2024,2024-06-28 08:16:00-04:00,78.653038571254,TP,2024-06-28 08:41:00-04:00,25,25.0,12335.905339899422
